precio,tipo_propiedad,superficie,habitaciones,baños,latitud,longitud,ubicacion,precio_m2,densidad_habitaciones
40000.0,piso,82.0,3,1,37.4136086,-4.4923513,Barriada Nuestra Señora de Araceli,487.8048780487805,0.036585365853658534
40000.0,piso,81.0,3,1,37.7025025,-5.2839678,"calle Canónigo Carlos Sánchez, 3",493.82716049382714,0.037037037037037035
40000.0,chalet,160.0,4,1,38.4973237,-5.1499637,"calle Santo Tomás de Aquino, 17",250.0,0.025
40000.0,chalet,100.0,3,1,38.3801154,-4.8436176,"calle Obispo Pozuelo, 12",400.0,0.03
40000.0,chalet,70.0,2,1,37.4384445,-4.1922258,Priego de Córdoba,571.4285714285714,0.02857142857142857
40000.0,chalet,98.0,3,1,38.0252489,-4.3816587,"calle Corredera, 20",408.16326530612247,0.030612244897959183
40000.0,chalet,80.0,3,2,37.4376197,-4.2029525,"calle San Pablo, 12",500.0,0.0375
40000.0,casa_rural,80.0,3,1,37.80121,-5.10194,"calle Palma del Rio, 15",500.0,0.0375
40000.0,chalet,80.0,3,2,37.4395585,-4.2024608,"calle San Pablo, 12",500.0,0.0375
40140.0,piso,60.0,3,1,37.8662902,-4.776465,calle Priego de Córdoba,669.0,0.05
40500.0,piso,120.0,2,1,37.6882132,-4.4848923,"calle Corredera, 48",337.5,0.016666666666666666
41000.0,chalet,215.0,5,1,38.1352255,-4.8009699,Obejo,190.69767441860466,0.023255813953488372
41000.0,chalet,189.0,3,1,38.375377,-4.8511864,ronda de los Muñoces,216.93121693121694,0.015873015873015872
41000.0,chalet,128.0,4,2,37.7562012,-4.9412328,calle Eduardo Cadenas,320.3125,0.03125
41000.0,piso,55.0,1,1,38.3762444,-4.8459538,"calle Fernández Franco, 17",745.4545454545455,0.01818181818181818
41200.0,chalet,112.0,3,1,37.6943094,-5.2816354,calle Belén,367.85714285714283,0.026785714285714284
41500.0,chalet,239.0,4,1,37.83,-5.24145,"calle Mayor, 14",173.64016736401675,0.016736401673640166
41600.0,chalet,313.0,3,1,37.5905005,-4.6379791,Montilla,132.9073482428115,0.009584664536741214
41700.0,chalet,156.0,4,1,37.5095698,-4.6583652,"calle Alonso de Aguilar, 198",267.3076923076923,0.02564102564102564
41900.0,piso,57.0,3,1,37.8629826,-4.776184,motril s/n,735.0877192982456,0.05263157894736842
42000.0,chalet,82.0,2,1,37.6786433,-4.8525755,calle Principal,512.1951219512196,0.024390243902439025
42000.0,piso,109.0,4,2,37.4089983,-4.4979576,calle Luque,385.3211009174312,0.03669724770642202
42000.0,casa_rural,88.0,2,1,37.6783547,-4.8524804,calle Principal,477.27272727272725,0.022727272727272728
42000.0,chalet,181.0,4,2,37.6139825,-4.3283606,calle Juan Ocaña,232.04419889502762,0.022099447513812154
42000.0,chalet,164.0,3,2,37.3263279,-4.3653954,"calle Francisco Salto, 128",256.0975609756098,0.018292682926829267
42000.0,chalet,66.0,3,1,38.3800252,-4.8557035,calle Cádiz,636.3636363636364,0.045454545454545456
42000.0,chalet,425.0,5,1,38.4066772,-5.4352512,Blazquez,98.82352941176471,0.011764705882352941
42000.0,chalet,168.0,4,1,37.7338525,-4.631259,"calle Santiago, 6",250.0,0.023809523809523808
42000.0,piso,73.0,2,1,37.6724892,-4.7240141,"calle Poetas Hermanos Machado, 28",575.3424657534247,0.0273972602739726
42000.0,chalet,144.0,2,1,37.6773102,-4.5567375,calle San Sebastián,291.6666666666667,0.013888888888888888
42000.0,chalet,70.0,2,1,38.0232405,-4.3855109,"calle Cerrillo, 1",600.0,0.02857142857142857
42000.0,chalet,70.0,2,1,38.0232405,-4.3855109,"calle cerrillo, 1",600.0,0.02857142857142857
42000.0,casa_rural,100.0,4,1,37.8105919,-5.0202678,"calle Federico García Lorca, 4",420.0,0.04
42000.0,piso,62.0,3,1,37.93862,-4.49478,"Lugar Barriada Duque de Alba, 4",677.4193548387096,0.04838709677419355
42000.0,chalet,151.0,6,1,38.07708,-5.01876,"calle Seneca, 16",278.1456953642384,0.039735099337748346
42000.0,chalet,125.0,3,1,38.3008138,-5.2659,Peñarroya-Pueblonuevo,336.0,0.024
42000.0,casa_rural,120.0,8,1,37.2072302,-4.2993909,Fuente del Conde s/n FuentedelConde,350.0,0.06666666666666667
42400.0,piso,141.0,4,2,38.2741573,-5.2065811,calle José Alcantara,300.709219858156,0.028368794326241134
42500.0,chalet,114.0,2,1,37.7051942,-5.1005018,"calle Laguna, 17 -1",372.8070175438597,0.017543859649122806
42500.0,piso,73.0,2,1,37.6978744,-5.2806721,"calle Escamillas, 11",582.1917808219179,0.0273972602739726
42500.0,piso,88.0,3,1,37.4683521,-4.4410264,calle de Santo Cristo,482.95454545454544,0.03409090909090909
43000.0,piso,71.0,2,1,37.8639221,-4.7729764,calle Motamid,605.6338028169014,0.028169014084507043
43000.0,chalet,120.0,3,1,38.3787098,-4.8428233,Pozoblanco,358.3333333333333,0.025
43000.0,piso,37.0,4,1,37.6926416,-5.2733144,calle Barqueta,1162.162162162162,0.10810810810810811
43000.0,casa_rural,78.0,2,1,37.3271134,-4.3701236,Rute,551.2820512820513,0.02564102564102564
43000.0,chalet,71.0,1,1,37.8644134,-4.7717255,calle Sanchuelo,605.6338028169014,0.014084507042253521
43000.0,chalet,110.0,3,1,37.8460081,-4.9262182,calle Veredon de los Frailes,390.90909090909093,0.02727272727272727
43000.0,piso,85.0,4,1,38.3813265,-4.8545347,"calle Adolfo de Torres, 7",505.88235294117646,0.047058823529411764
43000.0,piso,80.0,3,1,37.3271995,-4.3726701,Rute,537.5,0.0375
43000.0,casa_rural,131.0,6,2,37.3248697,-4.3687682,"calle Poeta Rafael Alberti, 3",328.2442748091603,0.04580152671755725
43100.0,piso,93.0,3,1,37.4090453,-4.4924888,avenida del Parque,463.44086021505376,0.03225806451612903
43176.0,piso,55.0,2,1,37.8645174,-4.7756704,Barrio Sector sur - Santa Cruz,785.0181818181818,0.03636363636363636
43500.0,piso,71.0,3,1,37.9091288,-4.7767934,calle Pintor Monroy,612.6760563380282,0.04225352112676056
43500.0,casa_rural,300.0,4,1,38.2015509,-5.1522713,Villanueva del Rey,145.0,0.013333333333333334
43500.0,chalet,80.0,3,1,37.3275104,-4.371578,Rute,543.75,0.0375
43900.0,chalet,156.0,4,1,37.5114237,-4.6585829,Aguilar de la Frontera,281.4102564102564,0.02564102564102564
44000.0,piso,47.0,2,1,37.4101995,-4.4802741,calle Álamos,936.1702127659574,0.0425531914893617
44000.0,piso,101.0,3,1,37.6174094,-4.327117,"avenida Castro del Río, 35",435.64356435643566,0.0297029702970297
44000.0,casa_rural,140.0,3,2,37.6128937,-4.3238563,"travesía Francisco Dios, 14",314.2857142857143,0.02142857142857143
44000.0,piso,76.0,2,1,37.3270234,-4.3691496,"calle pedro Gómez, 26",578.9473684210526,0.02631578947368421
44000.0,casa_rural,265.0,5,1,38.3209842,-4.629963,"calle Torno Alta, 17",166.03773584905662,0.018867924528301886
44100.0,chalet,238.0,4,1,37.6144393,-4.3289286,travesía Pedro Gálvez,185.2941176470588,0.01680672268907563
44500.0,piso,56.0,2,1,37.8623996,-4.7779058,Barrio Sector sur - Santa Cruz,794.6428571428571,0.03571428571428571
44500.0,piso,57.0,2,1,37.8633895,-4.7797177,Barrio Sector sur - Santa Cruz,780.7017543859649,0.03508771929824561
44880.0,piso,80.0,3,2,37.6891074,-4.4812539,"calle Pósito, 2",561.0,0.0375
44900.0,chalet,129.0,1,1,37.6697022,-4.7241732,Fernan Nuñez,348.06201550387595,0.007751937984496124
44999.0,piso,86.0,3,1,38.3052406,-5.2725355,Peñarroya-Pueblonuevo,523.2441860465116,0.03488372093023256
45000.0,piso,93.0,3,1,37.703283,-5.2766017,"calle maestro Eloy Viro 6, 6",483.8709677419355,0.03225806451612903
45000.0,piso,100.0,3,1,37.6145405,-4.3272574,Baena,450.0,0.03
45000.0,chalet,124.0,4,1,37.5959304,-4.6263014,calle Batalla de Garellano,362.9032258064516,0.03225806451612903
45000.0,piso,73.0,3,1,37.8018298,-5.1134133,calle Antonio del Castillo,616.4383561643835,0.0410958904109589
45000.0,chalet,75.0,3,1,38.3727854,-5.3474018,calle del Calvario s/n,600.0,0.04
45000.0,piso,140.0,9,5,38.5753055,-5.1662459,"calle del Padre Torrero, 9",321.42857142857144,0.06428571428571428
45000.0,piso,104.0,3,2,37.3189564,-4.369049,calle Málaga,432.6923076923077,0.028846153846153848
45000.0,chalet,83.0,2,1,37.2764316,-4.4900885,Encinas Reales,542.1686746987951,0.024096385542168676
45000.0,chalet,57.0,2,1,37.4601735,-4.0798272,"calle los Rios, 37 -36",789.4736842105264,0.03508771929824561
45000.0,chalet,240.0,1,1,37.6746299,-4.9317116,"calle de el Rey, 3",187.5,0.004166666666666667
45000.0,chalet,184.0,6,2,38.3244725,-4.3275945,"A-3200, 29",244.56521739130434,0.03260869565217391
45000.0,piso,63.0,2,1,37.7062813,-5.284692,"avenida MARIA AUXILIADORA, 21",714.2857142857143,0.031746031746031744
45000.0,piso,115.0,3,1,38.3807879,-4.8446522,calle Obispo Pozuelo,391.30434782608694,0.02608695652173913
45000.0,chalet,63.0,3,1,38.3733374,-4.8450744,calle Santa Rita,714.2857142857143,0.047619047619047616
45000.0,chalet,83.0,2,1,37.2776935,-4.4897014,calle Rafael Alberti,542.1686746987951,0.024096385542168676
45000.0,piso,62.0,3,1,37.7027526,-5.2822837,calle Averroes,725.8064516129032,0.04838709677419355
45000.0,piso,110.0,3,2,37.6165976,-4.3277889,calle Mesones,409.09090909090907,0.02727272727272727
45000.0,chalet,123.0,3,1,37.8923433,-4.3834358,Bujalance,365.8536585365854,0.024390243902439025
45000.0,casa_rural,147.0,3,1,38.4568,-4.9827,"calle Padre Carmelo, 19",306.1224489795918,0.02040816326530612
45000.0,chalet,173.0,3,1,38.453019,-4.9849093,Constitución,260.11560693641616,0.017341040462427744
45000.0,chalet,118.0,1,1,37.680183,-4.8523471,"calle Los Huevos, 7",381.35593220338984,0.00847457627118644
45000.0,piso,82.0,3,1,37.8577135,-4.7768115,Barrio Sector sur - Santa Cruz,548.780487804878,0.036585365853658534
45000.0,casa_rural,190.0,4,1,38.264679,-5.4219178,"calle Sevilla, 39",236.8421052631579,0.021052631578947368
45000.0,chalet,130.0,3,2,37.6049086,-4.7432658,"calle Miraflores, 26",346.15384615384613,0.023076923076923078
45000.0,chalet,133.0,3,1,38.3013348,-5.2651549,Peñarroya-Pueblonuevo,338.34586466165416,0.022556390977443608
45000.0,chalet,110.0,3,2,37.4318909,-4.199264,SAN JUAN BOSCO,409.09090909090907,0.02727272727272727
45000.0,chalet,146.0,3,1,37.6149005,-4.3346537,calle Alonso García,308.2191780821918,0.02054794520547945
45000.0,chalet,98.0,3,2,38.0248298,-4.3779438,"calle Pino, 20",459.18367346938777,0.030612244897959183
45000.0,piso,104.0,3,2,37.3868363,-4.7791527,Puente Genil,432.6923076923077,0.028846153846153848
45000.0,chalet,123.0,2,0,37.708984,-4.9465159,"calle Carlos III, 1",365.8536585365854,0.016260162601626018
45000.0,chalet,439.0,3,1,38.2766375,-5.2106664,"calle Vínculo, 54",102.50569476082005,0.00683371298405467
45000.0,chalet,200.0,5,2,37.7746124,-4.222403,"Valenzuela, 1",225.0,0.025
45000.0,piso,120.0,4,2,38.3230547,-4.6206689,Villanueva de Córdoba,375.0,0.03333333333333333
45000.0,piso,124.0,4,2,37.3880363,-4.7775527,"calle Antonio Baena, 17",362.9032258064516,0.03225806451612903
45000.0,piso,53.0,3,1,37.8674312,-4.7785727,"calle Pontevedra, 5",849.0566037735849,0.05660377358490566
45000.0,chalet,102.0,4,2,37.8957229,-4.3866605,"calle Santa Lucía, 4",441.1764705882353,0.0392156862745098
45000.0,piso,67.0,2,1,37.6679109,-4.7268516,"calle Adolfo Darhan, 5",671.6417910447761,0.029850746268656716
45100.0,chalet,73.0,3,1,37.3232598,-4.3675081,calle Sagasta,617.8082191780821,0.0410958904109589
45100.0,piso,124.0,3,1,37.3849979,-4.7790819,calle Nueva,363.7096774193548,0.024193548387096774
45500.0,chalet,45.0,2,1,37.864772,-4.7708516,"Alfonso Onceno, 8",1011.1111111111111,0.044444444444444446
45500.0,piso,60.0,2,1,37.8682514,-4.7779195,Barrio Sector sur - Santa Cruz,758.3333333333334,0.03333333333333333
45500.0,piso,61.0,2,1,38.1215019,-4.8994956,"Fuente Agria, Los Pinos, 1",745.9016393442623,0.03278688524590164
45600.0,chalet,103.0,3,1,37.8105775,-5.0221052,calle Federico García Lorca,442.71844660194176,0.02912621359223301
45800.0,piso,74.0,3,1,38.3772434,-4.8461739,"calle Bautista, 8",618.918918918919,0.04054054054054054
46000.0,chalet,109.0,4,1,37.6706032,-4.939565,calle Maestro Domingo Muñoz,422.0183486238532,0.03669724770642202
46000.0,chalet,150.0,4,1,38.3207628,-4.625414,"calle Sol, 37",306.6666666666667,0.02666666666666667
46000.0,piso,113.0,3,2,37.3172684,-4.3672905,calle Málaga,407.07964601769913,0.02654867256637168
46000.0,piso,89.0,2,1,37.855469,-4.7819508,calle Fray Bartolomé de las Casas,516.8539325842696,0.02247191011235955
46000.0,chalet,20.0,3,1,37.94166,-4.49543,"calle la Feria, 28",2300.0,0.15
46500.0,piso,180.0,3,2,37.6150951,-4.3274772,calle Amador de los Ríos s/n,258.3333333333333,0.016666666666666666
46705.0,piso,82.0,3,1,37.3947067,-4.7594358,avenida de la Estación,569.5731707317074,0.036585365853658534
46992.0,piso,80.0,3,2,37.6891074,-4.4812539,"calle Pósito, 2",587.4,0.0375
47000.0,piso,89.0,3,1,37.4063816,-4.4835468,plaza de la Barrera,528.0898876404494,0.033707865168539325
47000.0,piso,81.0,3,1,37.4129192,-4.4864917,calle Juan Muñoz de Castilla,580.2469135802469,0.037037037037037035
47000.0,chalet,249.0,3,1,38.2644346,-5.4166329,Fuente Obejuna,188.7550200803213,0.012048192771084338
47000.0,piso,75.0,3,1,37.4691864,-4.4443478,calle Tinte,626.6666666666666,0.04
47000.0,chalet,131.0,6,1,38.2655281,-5.4165079,Fuente Obejuna,358.77862595419845,0.04580152671755725
47000.0,chalet,152.0,6,1,37.467793,-4.4437691,calle Alejandro de Vida Hidalgo,309.2105263157895,0.039473684210526314
47000.0,piso,51.0,1,1,37.3903001,-4.7807438,"calle Jesús, 22",921.5686274509804,0.0196078431372549
47000.0,chalet,150.0,4,2,37.4690069,-4.4342727,Cabra,313.3333333333333,0.02666666666666667
47405.0,piso,55.0,1,1,37.9004279,-4.7577208,avenida de Blas Infante,861.9090909090909,0.01818181818181818
47500.0,piso,91.0,3,1,37.4386819,-4.6054524,calle Monturque,521.978021978022,0.03296703296703297
47500.0,piso,60.0,3,1,37.8679998,-4.7744365,Barrio Sector sur - Santa Cruz,791.6666666666666,0.05
47500.0,chalet,153.0,3,1,37.5218841,-4.6569762,Aguilar de la Frontera,310.4575163398693,0.0196078431372549
47500.0,chalet,153.0,3,1,37.5202966,-4.6567845,"camino Ancho, 33",310.4575163398693,0.0196078431372549
47600.0,piso,68.0,2,1,38.0249759,-4.3809512,Montoro,700.0,0.029411764705882353
48000.0,chalet,116.0,4,1,37.940095,-4.4984309,El Carpio,413.7931034482759,0.034482758620689655
48000.0,piso,65.0,3,1,37.4354833,-4.1957977,Priego de Córdoba,738.4615384615385,0.046153846153846156
48000.0,piso,74.0,2,1,37.4093743,-4.4791775,calle Santiago,648.6486486486486,0.02702702702702703
48000.0,piso,75.0,3,1,37.4070402,-4.4865996,calle San Pedro,640.0,0.04
48000.0,piso,89.0,3,2,37.8576563,-4.7821697,calle Libertador Simón Bolívar,539.3258426966293,0.033707865168539325
48000.0,chalet,100.0,2,1,38.4812471,-4.955259,"calle Madrid, 12",480.0,0.02
48000.0,piso,60.0,2,1,37.4386065,-4.201812,"calle San Marcos, 74",800.0,0.03333333333333333
48000.0,chalet,216.0,7,2,38.2998675,-5.2687291,Peñarroya-Pueblonuevo,222.22222222222223,0.032407407407407406
48000.0,chalet,162.0,4,2,37.7347715,-4.6305284,calle Ancha,296.2962962962963,0.024691358024691357
48000.0,casa_rural,140.0,3,1,38.27138,-5.212,"calle santiago, 16",342.85714285714283,0.02142857142857143
48000.0,casa_rural,150.0,4,1,37.6791728,-4.5549026,"calle Empedrada Alta, 1",320.0,0.02666666666666667
48000.0,chalet,45.0,2,1,37.8660337,-4.7720658,Barrio Campo de la Verdad,1066.6666666666667,0.044444444444444446
48000.0,piso,75.0,2,1,37.8660204,-4.776605,Barrio Sector sur - Santa Cruz,640.0,0.02666666666666667
48500.0,piso,134.0,2,1,37.412608,-4.4827071,calle Ancha,361.94029850746267,0.014925373134328358
48500.0,chalet,150.0,3,1,37.9640099,-4.5446305,Villafranca de Cordoba,323.3333333333333,0.02
48500.0,piso,47.0,2,1,37.4075335,-4.4812249,calle Álamos,1031.9148936170213,0.0425531914893617
49000.0,piso,138.0,3,2,37.3897956,-4.7807498,Puente Genil,355.07246376811594,0.021739130434782608
49000.0,piso,59.0,3,1,37.8667466,-4.7760647,"Priego de cordoba, 3",830.5084745762712,0.05084745762711865
49000.0,piso,93.0,3,1,37.7054802,-5.2773871,calle Maestro Eloy Viro,526.8817204301075,0.03225806451612903
49000.0,chalet,154.0,3,1,37.5224936,-4.6495542,calle San Cristóbal,318.1818181818182,0.01948051948051948
49000.0,piso,83.0,4,1,37.5898759,-4.6415694,san jose,590.3614457831326,0.04819277108433735
49000.0,chalet,131.0,3,2,37.2548183,-4.3047327,Iznajar,374.0458015267176,0.022900763358778626
49000.0,chalet,172.0,3,1,38.3883792,-4.96803,Iglesia,284.8837209302326,0.01744186046511628
49000.0,piso,130.0,3,1,38.3240012,-4.6285437,"plaza del Carmen, 5",376.9230769230769,0.023076923076923078
49000.0,piso,110.0,3,1,37.4370749,-4.1961283,Priego de Córdoba,445.45454545454544,0.02727272727272727
49000.0,piso,70.0,3,1,37.4381875,-4.1998861,Priego de Córdoba,700.0,0.04285714285714286
49000.0,casa_rural,115.0,3,1,37.68096,-4.85313,"calle Eslava, 5",426.0869565217391,0.02608695652173913
49000.0,chalet,257.0,5,1,38.4059649,-5.3490316,"calle de la Fuente, 46",190.6614785992218,0.019455252918287938
49000.0,chalet,162.0,3,2,37.43546,-4.60677,"calle Canalejas, 12",302.4691358024691,0.018518518518518517
49000.0,piso,120.0,3,2,38.3937606,-4.9988667,"calle Santa Lucía, 2",408.3333333333333,0.025
49000.0,piso,57.0,2,1,37.4126199,-4.49111,"Lugar Barriada Nuestra Señora de Araceli, 3",859.6491228070175,0.03508771929824561
49000.0,piso,86.0,4,1,37.3877087,-4.7663008,Puente Genil,569.7674418604652,0.046511627906976744
49000.0,piso,100.0,3,1,38.3045349,-5.2745455,"calle Maestro José Torrellas, 11",490.0,0.03
49077.0,chalet,51.0,3,1,37.6924539,-5.2745965,"calle Rosario, 18",962.2941176470588,0.058823529411764705
49450.0,chalet,30.0,2,1,37.8505798,-4.8716425,"calle Caritas, 11",1648.3333333333333,0.06666666666666667
49500.0,chalet,144.0,3,2,37.5854427,-4.6369334,calle Lucas Jurado,343.75,0.020833333333333332
49500.0,chalet,52.0,2,1,37.8648134,-4.7718362,Barrio Campo de la Verdad,951.9230769230769,0.038461538461538464
49680.0,piso,94.0,3,1,37.5194594,-4.6545824,calle Moros,528.5106382978723,0.031914893617021274
49900.0,chalet,79.0,2,2,37.2542527,-4.310585,Iznajar,631.6455696202531,0.02531645569620253
49900.0,piso,207.0,3,2,37.2565173,-4.3020067,Iznajar,241.06280193236714,0.014492753623188406
49900.0,chalet,119.0,3,1,38.1411589,-4.9040388,Villaharta,419.327731092437,0.025210084033613446
49900.0,piso,54.0,3,1,37.5120317,-4.6523594,avenida Miguel Cosano s/n,924.074074074074,0.05555555555555555
49900.0,chalet,102.0,2,1,37.4677324,-4.4419383,calle Nueva,489.2156862745098,0.0196078431372549
49900.0,piso,98.0,3,1,37.2567736,-4.3112841,Iznajar,509.18367346938777,0.030612244897959183
49949.0,chalet,124.0,5,1,37.56817,-4.84773,"calle Nueva, 48",402.81451612903226,0.04032258064516129
50000.0,piso,56.0,1,1,37.9014561,-4.754766,"ingeniero Juan a vigueras, 2",892.8571428571429,0.017857142857142856
50000.0,piso,68.0,1,1,37.5877237,-4.6372866,"calle de San Fernando, 5",735.2941176470588,0.014705882352941176
50000.0,piso,63.0,1,1,37.8892012,-4.7628881,"avenida de la Viñuela, 14 -20",793.6507936507936,0.015873015873015872
50000.0,chalet,120.0,4,2,37.9609562,-4.4620995,calle Rochafria,416.6666666666667,0.03333333333333333
50000.0,piso,86.0,3,1,37.4366415,-4.1991032,calle Poeta García Lorca,581.3953488372093,0.03488372093023256
50000.0,chalet,121.0,3,1,37.6506166,-4.7008387,Montemayor,413.22314049586777,0.024793388429752067
50000.0,chalet,128.0,1,2,37.6697002,-4.7204871,calle el Encinar,390.625,0.0078125
50000.0,chalet,119.0,5,2,37.9604577,-4.4631912,calle Rochafria,420.16806722689074,0.04201680672268908
50000.0,piso,134.0,3,1,37.5637756,-4.5247372,"calle Escuelas, 6",373.13432835820896,0.022388059701492536
50000.0,chalet,118.0,3,2,37.9615314,-4.4611065,calle Rochafria,423.728813559322,0.025423728813559324
50000.0,casa_rural,100.0,3,1,38.4959178,-4.7827516,El Guijo s/n,500.0,0.03
50000.0,piso,65.0,2,1,37.588587,-4.6391227,"calle San Fernando, 5",769.2307692307693,0.03076923076923077
50000.0,chalet,146.0,6,2,38.3022368,-5.2666017,Peñarroya-Pueblonuevo,342.4657534246575,0.0410958904109589
50000.0,chalet,180.0,5,2,38.3718898,-4.8464727,Feria,277.77777777777777,0.027777777777777776
50000.0,chalet,244.0,4,1,38.4312349,-4.7615634,"calle San Gregorio, 37",204.91803278688525,0.01639344262295082
50000.0,chalet,70.0,2,1,37.6875463,-5.3336761,"Diseminado la Vega, 8",714.2857142857143,0.02857142857142857
50000.0,casa_rural,100.0,4,1,37.5027976,-4.2135017,"calle Baena, 42",500.0,0.04
50000.0,chalet,131.0,4,1,38.0780325,-5.0150012,Villaviciosa de Córdoba,381.6793893129771,0.030534351145038167
50000.0,chalet,146.0,1,1,38.306531,-5.2696273,calle Joaquín Turina,342.4657534246575,0.00684931506849315
50000.0,piso,99.0,3,2,37.6219305,-4.3072971,Barriada Haza del Reloj,505.050505050505,0.030303030303030304
50000.0,casa_rural,301.0,4,1,38.4745984,-4.6773317,"El Olivo, 15",166.11295681063123,0.013289036544850499
50000.0,piso,105.0,3,1,37.3884304,-4.7824243,calle Delgado,476.1904761904762,0.02857142857142857
50000.0,piso,100.0,3,2,38.3785828,-4.8577364,"calle Antonio Machado, 4",500.0,0.03
50000.0,piso,125.0,3,1,38.3243597,-4.6278956,calle Cañuelo,400.0,0.024
50000.0,chalet,90.0,3,1,37.3956393,-4.7578001,calle Madrid,555.5555555555555,0.03333333333333333
50000.0,chalet,110.0,4,1,37.4370794,-4.1885028,Priego de Córdoba,454.54545454545456,0.03636363636363636
50000.0,piso,82.0,3,1,37.3882259,-4.77559,Puente Genil,609.7560975609756,0.036585365853658534
50000.0,casa_rural,202.0,4,1,38.380415,-4.8435376,"Obispo Pozuelo, 21",247.52475247524754,0.019801980198019802
50000.0,chalet,224.0,0,0,38.4980393,-5.1462994,"calle Reinas, 23",223.21428571428572,0.0
50000.0,chalet,150.0,3,2,37.830044,-5.2421567,"calle RAMÓN Y CAJAL, 7",333.3333333333333,0.02
50000.0,piso,56.0,2,1,37.5804797,-4.6457927,"calle Doctor Fleming, 4 -145",892.8571428571429,0.03571428571428571
50000.0,casa_rural,224.0,0,0,38.4980393,-5.1462994,"calle Reinas, 23",223.21428571428572,0.0
50000.0,chalet,355.0,4,1,38.3949288,-5.0011661,Villanueva del Duque,140.8450704225352,0.011267605633802818
50000.0,atico,65.0,1,1,37.4357909,-4.1953885,"calle Málaga, 16 ; 3º",769.2307692307693,0.015384615384615385
50000.0,casa_rural,200.0,8,2,37.5434172,-4.3146647,"calle Cerrillo, 39",250.0,0.04
50000.0,chalet,70.0,4,1,38.3790635,-4.8433809,Encrucijada,714.2857142857143,0.05714285714285714
50000.0,chalet,250.0,6,1,38.3200121,-4.6313031,"calle Fomento, 29",200.0,0.024
50000.0,piso,90.0,3,1,37.4743369,-4.4414837,"calle San Marcos, 3",555.5555555555555,0.03333333333333333
50000.0,piso,92.0,2,1,37.3256229,-4.368237,Rute,543.4782608695652,0.021739130434782608
50000.0,chalet,212.0,4,1,38.4295034,-4.760922,Pedroche,235.8490566037736,0.018867924528301886
50000.0,piso,75.0,3,1,37.4089555,-4.4957117,plaza Antequera,666.6666666666666,0.04
50000.0,chalet,60.0,3,1,37.8373813,-4.8823815,"Barriada de Majaneque, 98",833.3333333333334,0.05
50000.0,casa_rural,301.0,4,1,38.4745984,-4.6773317,"Olivo, 15",166.11295681063123,0.013289036544850499
50000.0,piso,117.0,4,2,37.4391169,-4.1977428,"calle Conde de Superunda, 20",427.35042735042737,0.03418803418803419
50000.0,chalet,115.0,3,1,37.5832016,-4.4668153,"calle Mediodía, 15",434.7826086956522,0.02608695652173913
50000.0,piso,110.0,4,1,37.328739,-4.3724613,"c/cabra, 8",454.54545454545456,0.03636363636363636
50000.0,estudio,113.0,0,0,37.6716223,-4.934662,"avenida Carlos III, 96",442.4778761061947,0.0
50000.0,piso,125.0,4,1,38.4985956,-5.1431787,"calle Fontanilla, 62",400.0,0.032
50000.0,piso,90.0,2,1,37.3915595,-4.7748422,"calle Cantarerías, 20",555.5555555555555,0.022222222222222223
50000.0,chalet,160.0,4,3,37.4338874,-4.1989498,"calle Caracolas, 30",312.5,0.025
50000.0,chalet,295.0,4,1,38.5752586,-5.1672705,"calle Blas Infante, 37",169.4915254237288,0.013559322033898305
50000.0,piso,60.0,2,1,37.5810886,-4.6463348,"avenida de Andalucía, 19",833.3333333333334,0.03333333333333333
50000.0,casa_rural,85.0,2,1,38.1327142,-4.8006045,"calle cerrillo, 22",588.2352941176471,0.023529411764705882
50000.0,chalet,90.0,3,2,37.4351838,-4.1981829,"calle Mirador, 9",555.5555555555555,0.03333333333333333
50000.0,piso,79.0,3,1,37.3894303,-4.7771556,Puente Genil,632.9113924050633,0.0379746835443038
50000.0,piso,120.0,3,1,38.3229513,-4.6232509,"calle Encina, 1",416.6666666666667,0.025
50000.0,casa_rural,300.0,8,2,38.4953949,-4.7835061,"calle Cruz Altillo, 6",166.66666666666666,0.02666666666666667
50000.0,casa_rural,180.0,4,1,38.2639203,-5.4178901,"calle de las Palomas, 27",277.77777777777777,0.022222222222222223
50000.0,chalet,94.0,4,1,37.77527,-4.21812,"calle Alcazar, 34",531.9148936170212,0.0425531914893617
50000.0,chalet,110.0,3,1,38.1884691,-5.0230948,"calle Granada, 10",454.54545454545456,0.02727272727272727
50000.0,piso,75.0,3,1,37.8000173,-5.1019373,"calle Montilla, 2",666.6666666666666,0.04
50000.0,chalet,200.0,4,2,37.6067237,-4.7439835,"calle Cívicos, 18",250.0,0.02
50000.0,chalet,120.0,3,1,37.4356236,-4.6068838,"calle Canalejas, 15",416.6666666666667,0.025
50500.0,piso,85.0,3,1,37.9003057,-4.7556524,calle Historiador Jaén Morente,594.1176470588235,0.03529411764705882
50500.0,piso,69.0,2,1,37.8654874,-4.7700258,Barrio Campo de la Verdad,731.8840579710145,0.028985507246376812
51000.0,chalet,130.0,3,1,38.3014169,-5.2599127,calle del Carnaval,392.3076923076923,0.023076923076923078
51000.0,piso,80.0,3,1,37.4115866,-4.4848339,calle General Alaminos,637.5,0.0375
51000.0,chalet,146.0,2,1,37.6710699,-4.7224304,calle el Encinar s/n I,349.3150684931507,0.0136986301369863
51000.0,piso,90.0,2,1,37.6134848,-4.3312275,Baena,566.6666666666666,0.022222222222222223
