Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
26000.0,flat,79.0,3,1,36.1214121,-5.4578266,calle Guerrita
26000.0,flat,75.0,3,1,36.1203932,-5.4570325,Saladillo - La Piñera
26000.0,flat,39.0,2,1,36.6944646,-6.1485474,avenida del Amontillado
26000.0,flat,39.0,2,1,36.6934206,-6.1466339,avenida del Amontillado
26000.0,flat,53.0,3,1,36.6946517,-6.1504891,Barrio Santiago - Coronación
26000.0,flat,85.0,4,1,36.6734733,-6.1302838,Barrio San Telmo - Federico Mayo - El Porta
26000.0,flat,65.0,3,1,36.8611168,-5.6458164,avenida Guadalete
26200.0,chalet,48.0,2,1,36.1305029,-5.4567373,calle Santa María Micaela
26300.0,flat,69.0,3,1,36.6715958,-6.1301902,calle Amistad
26300.0,flat,69.0,3,1,36.6709265,-6.1305425,calle Amistad
26500.0,chalet,27.0,1,1,36.1699402,-5.3519322,calle Santa Isabel
26800.0,flat,76.0,2,1,36.701701,-6.1419664,calle Cepa
26800.0,flat,76.0,3,1,36.6986487,-6.1406282,Barrio Jerez Oeste
27000.0,flat,87.0,2,1,36.1266158,-5.4551604,calle Andalucía
27000.0,flat,69.0,3,1,36.6765913,-6.1341079,calle San Telmo
27000.0,flat,69.0,3,1,36.6775603,-6.1325503,calle San Telmo
27000.0,flat,95.0,2,1,36.1238943,-5.4542225,calle Andalucía
27500.0,flat,50.0,2,1,36.6943017,-6.1466919,calle Alván
27500.0,flat,50.0,2,1,36.6923737,-6.149541,calle Alván
27500.0,flat,51.0,2,1,36.6933806,-6.1476776,Barrio Santiago - Coronación
27600.0,flat,78.0,3,1,36.2096558,-5.4124382,Ensenada Miraflores
27600.0,flat,78.0,3,1,36.207467,-5.4151313,Ensenada Miraflores
27800.0,flat,79.0,4,1,36.6780837,-6.1349341,calle San Telmo
27800.0,flat,79.0,4,1,36.67779,-6.1339348,calle San Telmo
27800.0,flat,80.0,4,1,36.6735681,-6.129667,Barrio San Telmo - Federico Mayo - El Porta
28000.0,flat,50.0,1,1,36.1297092,-5.4456199,plaza Nuestra Señora de la Palma
28000.0,flat,58.0,2,1,36.8614171,-5.6456713,calle Boquete Tío Parrao
28000.0,flat,52.0,2,1,36.1325028,-5.4582048,calle Teruel
28000.0,countryHouse,200.0,0,0,36.6777065,-5.4414915,"calle General Sanjurjo, 47"
28500.0,flat,55.0,2,1,36.6783401,-6.1410093,avenida Torresoto s/n
29000.0,flat,100.0,3,1,36.1691693,-5.3612584,calle Virgen Purísima Concepción s/n
29000.0,chalet,65.0,3,1,36.1311355,-5.4607885,calle Valladolid
29000.0,chalet,90.0,2,1,36.1227054,-5.4493438,calle los Barreros
29000.0,chalet,90.0,2,1,36.1235953,-5.4502387,calle los Barreros
29000.0,chalet,68.0,2,1,36.1331115,-5.4600482,Puerta Europa-Virgen de la Palma-Estación
29000.0,flat,44.0,2,1,36.1300398,-5.459626,calle Valladolid
29000.0,flat,60.0,1,1,36.6743376,-6.1317294,calle Vista Alegre
29000.0,flat,60.0,2,1,36.6756426,-5.4429856,"calle Toledo, 18"
29000.0,chalet,60.0,1,1,36.1301881,-5.4603459,"calle Ramón Bonifaz, 11"
29200.0,flat,56.0,2,2,36.236341,-5.3156108,avenida del Mediterráneo
29200.0,flat,56.0,2,2,36.2363319,-5.316429,La Alcaidesa
29200.0,chalet,109.0,3,2,36.1311544,-5.4590018,calle Gerona
29500.0,chalet,110.0,2,1,36.8140691,-5.7431163,"calle San Sebastián, 18"
30000.0,flat,74.0,3,1,36.7940926,-6.3397077,calle Patrón Carrerilla
30000.0,chalet,71.0,2,1,36.1333105,-5.4599775,calle San Luis
30000.0,flat,57.0,1,1,36.6086476,-6.2243431,calle Nuestra Señora de la Caridad
30000.0,flat,63.0,2,1,36.1240455,-5.4547601,calle Guadalquivir
30000.0,chalet,68.0,2,1,36.6776112,-5.4392988,Casco antiguo - Convento - Caldereto
30000.0,flat,90.0,3,1,36.1165997,-5.4477541,calle Fray Junípero Serra
30000.0,flat,90.0,3,1,36.119415,-5.4457773,calle Fray Junípero Serra
30000.0,flat,90.0,3,1,36.120227,-5.4482123,calle Fray Junípero Serra
30000.0,flat,43.0,3,1,36.6707168,-6.135418,Barrio Puertas del sur - Guadabajaque
30000.0,countryHouse,35.0,1,0,36.7143958,-6.0876312,Barrio Avda. Caballero Bonald - San José Obrero - Guadalcacín
30000.0,chalet,80.0,3,1,36.862408,-5.6392972,"calle Juan Ramón Jiménez, 20"
30500.0,flat,26.0,1,1,36.1683409,-5.3513885,calle Santa Ángela
30600.0,chalet,61.0,2,1,36.9153642,-5.2331673,avenida Setenil s/n
31000.0,flat,58.0,3,1,36.2127926,-5.3823657,calle Esperanza
31000.0,flat,58.0,3,1,36.2161823,-5.3855619,calle Esperanza
31000.0,flat,72.0,3,1,36.6723397,-6.1250161,plaza del Yunque
31100.0,chalet,89.0,3,2,36.1217625,-5.4549776,calle Guadalhorce
31100.0,chalet,89.0,3,2,36.1211333,-5.453425,calle Guadalhorce
31400.0,chalet,105.0,2,1,36.1311737,-5.4601322,Puerta Europa-Virgen de la Palma-Estación
