Price,Property Type,Size (m2),Number of Rooms,Number of Bathrooms,Latitude,Longitude,Location
550000.0,chalet,322.0,3,4,37.9892943,-3.469283,"plaza del arcediano, 8"
550000.0,chalet,428.0,5,4,38.0903743,-3.6422261,"calle Pintor Romero de Torres, 14"
550000.0,countryHouse,700.0,7,10,37.7839749,-3.5103974,paraje los fresnos s/n
550000.0,flat,230.0,4,2,37.7737844,-3.797103,avenida del Ejército Español
550000.0,countryHouse,480.0,4,4,37.760467,-3.9467035,"calle Sierrezuela, 39"
550000.0,countryHouse,740.0,10,7,37.7839749,-3.5103974,paraje de la fuenmayor s/n
550000.0,chalet,600.0,8,3,37.8021382,-3.7450352,"puente tablas, 5"
550000.0,flat,230.0,4,2,37.7746628,-3.7927856,"avenida del Ejército Español, 20"
550000.0,chalet,500.0,8,3,37.7782554,-3.7977823,"calle Sevilla, 5"
545000.0,chalet,437.0,6,5,38.1341463,-3.6010111,"calle Milano, 15"
540000.0,duplex,207.0,7,3,37.7787514,-3.7889953,Renfe - Bulevar 1º y 2º Fase
525000.0,duplex,152.0,3,2,37.766874,-3.7822431,"alameda Adolfo Suarez, 5"
509000.0,chalet,452.0,4,2,37.998867,-3.4617272,Baeza
500000.0,chalet,384.0,4,5,38.0976487,-3.6189313,calle Orquídea
500000.0,chalet,585.0,6,6,37.7046658,-3.9738195,calle Maleza
500000.0,chalet,550.0,6,4,37.7644007,-3.7340767,camino DE JABALCUZ
500000.0,countryHouse,470.0,6,5,38.1272302,-3.9625371,Andújar
500000.0,countryHouse,220.0,4,2,38.2054888,-4.028678,"Poligono 17, 144 Parcela"
500000.0,countryHouse,1250.0,7,3,37.9457881,-2.9241443,"avenida Del Guadalquivir, 18"
500000.0,countryHouse,724.0,6,3,38.3869599,-2.5797,"calle Rodete, 14"
499500.0,flat,621.0,4,2,38.0385823,-4.0540267,calle Ollerías
499000.0,chalet,1003.0,4,4,38.1350051,-3.6016304,calle Milano
498000.0,flat,276.0,5,4,37.7745246,-3.7853991,Belén - San Roque
498000.0,chalet,514.0,6,5,37.7723164,-3.7164473,La Guardia de Jaén
495000.0,chalet,409.0,5,3,38.0447644,-4.0424884,Andújar
495000.0,countryHouse,220.0,7,3,38.1686044,-2.8407183,travesía Sierra de las Villas s/n
492000.0,chalet,660.0,5,3,37.9991981,-3.4549123,Baeza
490000.0,chalet,380.0,2,3,38.0042867,-3.3705575,puerta de Granada
490000.0,chalet,301.0,3,3,37.4634888,-3.8992447,"calle los Llanos, 16"
